archive  size       crc          hash        
7        371        1270316014   1184888568  
7        1334       3872497383   618314509   
7        1576       910473374    1932414054  
7        1310       120722858    1207900296  
7        1777       171537627    456430574   
7        1344       1004885544   693499612   
7        2237       636920334    1293618615  
7        461        623210941    1160875212  
7        795        1462722113   1600610367  
7        1349       2721093859   970020533   
7        3859       550735640    -906054940  
7        1306       648982777    -1567398131 
7        3668       2010914461   504033375   
7        1923       930714318    1643242464  
7        4406       687625855    1826338669  
7        1815       1600053434   -1940374018 
7        3288       1911807759   -1818955624 
7        1187       2572385955   -1140905264 
7        666        1384409126   -1317612316 
7        2008       851841629    -1838719726 
7        2051       1769753679   -2030538577 
7        1151       1161453153   -537994498  
7        914        2433721083   1883895907  
7        1329       1982753427   -1539768632 
7        1416       1340754004   701794287   
7        1166       120909080    527595363   
7        429        3039697105   111216603   
7        1071       1546879444   -771983380  
7        1659       2565662705   -1702783948 
7        443        874614091    743995282   
7        1260       32135618     1021581934  
7        1764       2810192366   938614494   
7        1102       895049987    -1006960790 
7        2665       2166280800   -1451620570 
7        2094       1820395437   -1602982811 
7        921        903168398    212516878   
7        3288       25013364     -1120678750 
7        1605       4011316453   793314806   
7        246        3532654388   72372453    
7        900        3013250123   2008820742  
7        3340       375566066    -809226934  
7        986        237241667    245667125   
7        579        842201138    1881458392  
7        1220       3014005196   1807396358  
7        2569       3783133847   -1464240925 
7        3523       2925829892   1850324991  
7        544        1814348361   1488887055  
7        1101       1452323363   -603204915  
7        2209       1743289000   1607594247  
7        1525       2284200633   -1484518952 
7        1084       3065055609   517617070   
7        2183       2993801767   858421162   
7        1816       2288746158   212625302   
7        1634       3340669508   1029428323  
7        571        1668914500   222510856   
